rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-1335-dup-0, jordjn, harington, 17, allambee street, , hoppers crossing, 4814, tas, 19640808, , 02 53295921, 1726846, 3
rec-9586-dup-3, william, hyland, 95, oliver drreet, , wannieassa, 4159, nsw, 19450121, 33, 04 64289069, 9482100, 8
rec-7052-dup-1, zachary, leane, 27, bunbury street, , noble park, 2340, nsw, 19989597, 11, 03 02505215, 3490002, 0
rec-8478-dup-0, alez, philippa, 3, warrumbul street, , barrack eights, 4506, qld, 19531105, 62, 08 49527511, 5265233, 8
rec-5832-org,   toby, humphreys, 3, ayers street, , beecroft, 2133, wa, 19240907, 34, 07 64584976, 1310830, 1
rec-404-org,   phoebe, gillard, 68, howie court, , marsfield, 2031, vic, 19321120, 31, 02 89048378, 5174503, 0
rec-5040-dup-1, laurwn, trenerry, 11, grove place, , cranbourne, 5231, nt, 19120602, 23, 07 00440544, 5987440, 3
rec-5109-org,   teal, weaver, 531, livingston avenue, hillcourt, labrador, 2200, nsw, 19640629, , 04 29181509, 6307032, 9
rec-8867-dup-0, matisse, brai, 42, willcock ulace, , mount nnan, 4745, , 19560211, 10, 02 65427839, 6530015, 5
rec-7901-dup-3, kira, rundle, 22, williamsom tsreet, pioneer lodge, molong, 2480, vic, , 35, , 8224784, 9
rec-5030-dup-1, pakgv, dorrell, 18, collyburl crescent, , bangor, 5473, nt, 19260419, , 02 39298905, 6204345, 7
rec-3317-org,   joshua, janowska, 24, bambridge street, , hemmant, 2579, wa, 19700822, 24, 03 03029687, 5105160, 3
rec-4420-dup-0, holly, scerri, 761, parfitt crscent, bella dona, ruse, 3152, nsi, 19731029, 35, , 5666643, 7
rec-5176-org,   brooke, renfrey, 26, williamson street, the sarina centre, wilson, 2500, vic, 19850226, 23, 07 24880277, 7714428, 9
rec-1382-org,   rosie, blake, 10, hinkler street, , bullaburra, 2031, qld, , 12, 03 60602048, 9877584, 0
rec-9569-org,   olivia, thredgold, 28, malahide garden, , sunshine, 5109, , 19761224, 30, 02 30433219, 8111767, 8
rec-9087-org,   makayla, eglinton, 2, mather street, kersey' south, woodlands, 4503, qld, 19910711, 41, 03 15287955, 3021042, 1
rec-8951-org,   amelie, verco, 36, richter close, , eastwood, 4053, vic, 19261214, 25, 03 47543493, 8668173, 8
rec-8159-dup-1, gracie, saccardo, 13, mcgivernrcrescent, , hawthorn, 4051, qld, 19990126, 35, 02 26920326, 4441884, 9
rec-7637-dup-0, jayden, archdall, 54, shepherd road, , alice dp rings, 3350, qld, 19341227, 10, 03 57023826, 4691429, 4
rec-4828-dup-3, samyev, huebner, 8, madigan street, brumpton street, east maitland, 2212, nsw, 19560909, 9, 04 06848553, 5402142, 9
rec-5685-dup-0, edward, needhwm, 325, biffin street, kangaroo grnd, , 2231, , 19980330, , 04 72019009, 5155361, 4
rec-8607-org,   tony, hanna, 25, foley place, pinewood, thirroul, 2281, nsw, 19550218, 9, 08 85654743, 1565785, 3
rec-7699-org,   ryan, paine, 5, lutana street, , broadmeadows, 2176, qld, 19760820, 25, 03 26884484, 6392827, 8
rec-4159-org,   blakeston, hages, 7, luther place, longridge, casula, 4210, wa, 19140318, 37, 02 82612815, 9078786, 2
rec-2589-dup-1, demie, vijiaraj, 10, abbott ctreet, , greenwood, 2099, sa, 19109802, 31, 04 22323289, 8260647, 9
rec-3247-org,   jade, woofe, 25, notting court, , kelmscott, 4883, nsw, 19691030, 21, 03 97464321, 7419598, 1
rec-3205-dup-2, emiily, sandman, 38, roughsey place, emu downs, seaton, 2016, eic, 19710902, 33, 08 67021123, 7319832, 4
rec-6528-org,   isabel, bishop, 9, dent place, dockside marina b, st james, 2145, vic, 19611016, , 04 48350924, 5676654, 4
rec-195-dup-0, jack, kempson, 104, retiremen tillage, leahy close, broadmeadows, 4300, nsw, 19270924, 33, 08 82125474, 2321873, 1
rec-6795-org,   abbie, dinnison, 8, sale place, neerenuff cottage, lockleys, 2221, nsw, 19240822, 40, 04 36229673, 3472169, 1
rec-6610-org,   ashley, bradshaw, 55, bilton place, , plympton south, 3977, vic, 19480227, , 07 69114862, 7289939, 9
rec-8548-dup-0, alicia, irlns, 65, port jackson vircuit, , tarragidi, 2193, , 19191128, 32, 07 54768868, 8024367, 3
rec-9700-org,   cooper, rees, 6, mclean place, wilga, ashfield, 6562, qld, 19970328, 23, , 7551074, 7
rec-3384-org,   harrison, lodge, 52, blythe close, , brookvale, 4076, wa, 19671020, , 08 16119603, 2140814, 9
rec-1820-dup-1, taylah, prngke, 2, keene place, rosemount, parkdale, 3799, qld, 19452928, , 04 59108074, 7284617, 0
rec-350-dup-0, ebony, morrison, 7, roe street, ningawalla, eurako, 3020, nsw, , 33, 02 67263661, 1920103, 7
rec-2902-dup-3, deakon, vincent, 12, , , dandenong north, 5000, , 19409828, , 07 32658165, 2406757, 1
rec-8737-dup-0, max, egan, 138, balsilliecrescent, wahroongah, , 3804, sa, 19201208, 32, 07 41777432, 5743481, 2
rec-1507-dup-0, james, craswell, 21, rickard place, , frankston, 7059, qld, 19410303, 36, 07 25763891, 9077592, 9
rec-5498-dup-2, jesaicia, teaud, 16, getting crescent, , jindalee, 6064, nsw, , 20, 02 63630860, 1010523, 0
rec-1656-org,   deakin, evison, 19, weavell place, , birkdale, 4122, qld, 19720731, 30, , 3333798, 0
rec-1165-dup-1, harry, grenef, 5, baddeley crescent, , penguin, 6333, nsw, 19920418, 38, 07 79935745, 4004447, 5
rec-2268-org,   levi, , 1, brookman street, laurel bank, goolmangar, 2229, qld, 19750421, 10, 08 20494610, 3210041, 5
rec-4222-org,   andrew, ho, 25, eldridge street, , spreyton south, 3073, vic, , , 04 03132670, 3089788, 3
rec-9382-org,   cooper, swiggs, 18, pieman crescent, , mirboo north, 2065, nsw, 19430430, 28, 08 81123932, 4874834, 6
rec-1516-dup-2, liam, green, 20, , red hills, surry hills, 6059, , , 63, 08 23687229, 7714292, 2
rec-1143-org,   zoe, kluske, 74, clark place, , aspley, 3192, qld, 19070218, 24, 03 46916819, 6989631, 3
rec-1182-dup-0, chloe, clarke, 2, litchfield place, , clayfield, 2026, sa, 19550604, 22, 04 10698669, 3407617, 3
rec-2632-org,   kelsey, goode, 63, hubbe street, , salisbury, 3214, nt, 19520621, 27, 07 41639394, 8040296, 3
rec-4554-org,   cheyenne, godfrey, 11, kanooka street, rockview ashtead, kellyville, 2028, nsw, , 29, 07 07213456, 1223506, 6
rec-1104-org,   danika, eglinton, 1, blakey close, , kyogle, 7030, qld, 19291007, , 04 28336925, 5887805, 6
rec-1034-org,   claudia, wegman, 5, pelsart street, moline village, malvern, 2230, qld, 19630703, , 03 01780999, 2244491, 8
rec-564-dup-2, daniel, campbell, , snowden place, cameroo, denmark, 2020, voc, 19920504, 9, 08 47015806, 2232489, 2
rec-5262-org,   samuel, painter, 12, streeton drive, , the basin, 6076, , 19951026, 35, 08 38174076, 7031449, 8
rec-4260-dup-0, ambrosia, greenhalgh, 26, feakes lace, apt 312 the rock wall, , 4607, wa, 19390821, 21, 04 12540848, 5088609, 2
rec-125-org,   aikaterina, drechsler, 17, cumpston place, burbong cottage, kirribilli, 4152, nsw, 19740402, 38, 02 57519110, 8420323, 0
rec-627-dup-3, byron, laey, , birdwoojqstreet, nowra mall, mulgrave east, 2232, act, 19951126, , , 4073119, 9
rec-2980-dup-2, lucy, novle, 28, crozier circuit, , elwood, 3024, qld, 19390727, 28, 03 13774516, 5672813, 5
rec-5177-dup-0, juwia, vercl, , caladenia street, doocarrick, murray ridge, 3046, nsq, 19711207, 24, 04 85075978, 1509690, 5
rec-254-dup-0, channing, webb, 15, halifax close, , stroud road, 6054, tas, 19361102, 33, 08 77124467, 9972133, 8
rec-2235-org,   alisha, brock, 11, david street, kindilan, parramatta, 2580, vic, 19080330, 28, 04 62600464, 3590674, 5
rec-8159-org,   gracie, saccardo, 13, mcgivern crescent, , hawthorn, 4051, qld, 19270624, 31, 02 26920236, 4441884, 9
rec-7305-org,   grace, white, 36, amos place, , torquay, 3840, vic, 19800414, 33, 03 49010825, 8372966, 5
rec-2424-dup-1, benjank, coleman, 6, duterrau crescent, , eaton, 2077, tas, 19870828, 24, 07 28322925, 7522575, 9
rec-9488-org,   imogen, de pierro, 58, tanner place, , dyers crossing, 3095, nsw, 19591010, 24, 08 13763227, 3357883, 4
rec-4785-org,   alexander, sydorenko, 232, sturt avenue, arlington, ferryden park, 2110, nsw, 19870310, 38, 02 35182556, 9717703, 2
rec-3935-dup-1, jak, reid, 28, greenvale street, , payneham, 2580, wa, 19970815, 72, 03 70321193, 8989572, 5
rec-2906-org,   ryan, green, 42, sampson close, , cooktown, 3042, wa, 19710302, 33, 07 91973300, 2773303, 1
rec-9685-dup-0, samantha, gowling, 68, kirkland circuit, , ashgrove, 2450, nsw, 19880124, 11, 03 26239615, 8532261, 2
rec-3607-org,   sarah, hanna, 116, howitt street, , cleveland, 2031, vic, 19230417, 29, 04 47384797, 4462117, 6
rec-7012-org,   taliah, varcoe, , wybalena grove, , killara, 6026, nsw, 19940613, , 03 41446269, 5119439, 8
rec-242-org,   , millar, 6, belconnen way, , greensborough, 3078, , 19420510, , 08 12952634, 5372459, 7
rec-9462-org,   logan, quilty, 143, carruthers street, , whyalla, 3941, vic, , 23, 02 12201265, 8367894, 5
rec-3938-org,   lauren, maclaine, 85, , , peakhurst, 4390, nsw, , , 03 54818094, 8945643, 0
rec-1070-org,   schkirra, bishop, 23, gregson place, jasmine lodge, elliminyt, 4109, , 19740108, 34, 02 79814388, 5533722, 7
rec-6989-org,   blake, tuckwell, 10, alroy circuit, budgereebella, tannum sands, 4211, nsw, 19501113, 40, 04 26995749, 8467053, 6
rec-1733-dup-1, caitlin, frahn, 36, freney place, , whitebridge, 6107, qld, 19100450, 29, 03 72037731, 7161396, 3
rec-5556-org,   ethan, ferri, 32, novar street, , monbulk, 3465, sa, 19740808, 34, 02 10209022, 2044828, 8
rec-9271-org,   dante, lowe, 5, daly street, , nunawading, 5352, sa, 19950203, , 03 19477897, 8247676, 1
rec-6910-dup-4, kluske, charlotte, 23, eildon place, , emu plains, 2794, , 19660916, , 07 39495878, 5006369, 9
rec-7032-dup-0, franklin-browne, rohan, 49, carnegie garden, , malvern, 6721, vic, 19321022, 29, 02 21391878, 6861128, 1
rec-2212-dup-3, , bullock, 2, elkedraiclose, , coffs harour, 2250, qld, 19230131, 22, 03 61799423, 4597159, 9
rec-7010-dup-2, jack, lodg d, 4, tipping place, forestdale, bribie island, 4122, vic, 19940954, 31, 07 92211770, 6905413, 1
rec-7435-dup-3, madison, borgmdyer, 269, , , comoj, 6059, nsw, 19180209, 19, 07 15191054, 9541493, 6
rec-2563-org,   dante, breheny, 76, mccubbin street, rsm 849, rankin park, 3011, vic, 19410122, , 03 81654225, 1643551, 9
rec-3505-dup-0, rosie, grubb, 5, mann poace, , , 3095, nsw, 19894023, 41, , 8497495, 7
rec-3792-org,   george, rees, 13, cowper street, lexington, meadows, 5061, vic, 19250106, 35, 08 60866013, 8321655, 0
rec-1199-dup-0, isabel, lesvle, 3, gairdner circuit, dp 808602, palmerston, 5125, , , 32, 08 45405838, 5536386, 6
rec-5639-org,   jessica, lavender, 6, macquarie street, , dandenong north, 3184, qld, 19571007, 33, 03 03681633, 5617927, 9
rec-1620-org,   ellen, sherriff, 8, backhouse street, , wallsend, 4218, wa, 19330603, 32, 04 04648481, 1700153, 1
rec-648-org,   juliana, mcphail, 88, fawkner street, crookshanks, djugun, 6169, wa, 19550408, 33, 07 86519203, 9491589, 4
rec-9715-org,   , baradakis, 18, hambidge crescent, , eleebana, 6018, qld, 19210702, , 03 39657687, 5292233, 2
rec-6181-dup-2, benjajin, moorby, 17, sheehy street, , park hermit, 2370, , 19270617, 10, 04 31183033, 5580776, 6
rec-6673-org,   joshua, ryan, 50, hurtle avenue, , st clair, 3061, qld, 19110109, , 08 59178400, 1510572, 9
rec-3409-dup-0, , ryan, 49, diamantinapcrescent, , tankerton, 3977, , 19191019, 39, 02 67244772, 5508104, 2
rec-9567-dup-0, jake, winfield, 10, tambo sareet, , north rocks, 4090, nsw, 19320916, 26, 03 56698962, 9918968, 5
rec-693-dup-2, huf, portlock, 29, rankin street, , jagn, 4825, nsw, 19180808, 24, 07 58140199, 7310362, 5
rec-4340-dup-2, imogdn, youngs, 17, a'beckett street, , kahibah, 2903, ww, , 35, 08 48786913, 4969984, 7
rec-2010-org,   oakleigh, hefford, 39, evelyn owen crescent, reghaven house, salisbury east, 6014, nsw, 19990209, 26, 08 36414659, 9131644, 2
rec-5835-org,   emma, diamandou, 111, tenison-woods circuit, golden ponds, beachmere, 2161, tas, 19650129, 31, , 5352212, 4
rec-3316-org,   layla, reid, 65, arabanoo crescent, , gosford east, 3250, qld, 19150714, 19, 07 73457042, 3056347, 6
rec-6239-org,   hugh, trukhanov, 114, monkman street, , shelley, 5024, wa, , 30, 02 66416895, 5904340, 0
rec-5291-dup-1, evan, zimmerlmann, 3, ashburton bircuit, the lodge, lalor, 4222, sa, 19980531, , 08 17006402, 5563346, 8
rec-2790-dup-1, , mcadnrew, 6, , paloma, mclaren vale, 3364, nsw, 19200118, 20, 04 86647601, 3642534, 0
rec-2496-org,   alison, singleton, 246, britten-jones drive, , tolga, 2220, nsw, 19540807, 11, 08 62741368, 4220981, 8
rec-3649-dup-0, , spargo, 34, sanford place, , view yank, 2217, nsw, 19970530, 12, 04 45700757, 1981626, 0
rec-1797-org,   amy, huxley, 56, hawkesbury crescent, bonnie vale, homebush, 4570, vic, 19020208, 7, 02 43291985, 4963859, 6
rec-8702-org,   daniel, senesi, 40, solus place, , caves beach, 3155, vic, 19260727, 30, 07 01012527, 6934693, 7
rec-9695-dup-2, chaeles, whallin, 48, macgregor street, , mcmahon point, 5108, nsw, 19701126, 28, 07 96432323, 9032315, 2
rec-6230-dup-4, taylor, georae, 6, powers place, , raleih, 6025, vic, , 30, 02 93130542, 2053380, 2
rec-5992-dup-0, jack, droegemueller, 1, walsh place, , nindaroo, 3127, vic, 19090701, 32, 03 80015563, 2001539, 2
rec-386-dup-0, riley, petersen, 83, warragambs avenue, , kogarah, 3199, , 19400592, , 03 51464057, 2393925, 8
rec-6768-dup-2, scott, milburn, 32, wollaston place, , clifton springs, 2191, vic, 19080219, 29, 03 51951057, 1635757, 0
rec-1282-org,   aurora, white, 29, bernacchi street, , st andrews, 4472, wa, 19231125, 21, 08 27878421, 1531938, 7
rec-4677-org,   hayley, webb, 2, wall place, , smithfield, 2232, sa, 19690627, 24, 08 70860945, 3774496, 7
rec-6163-org,   stephanie, george, 14, higgins crescent, , st albans, 2089, qld, 19591231, 38, 03 43844831, 3013371, 6
rec-2150-dup-0, emyma, broyck, 36, bungonia street, glencot, riverwood, 3672, wa, 19651005, 11, 08 29790042, 6906000, 7
rec-813-dup-0, fhn, tu, 23, goyder street, , hazelbrook, , qld, , 37, 02 58433333, 6189179, 1
rec-8655-dup-0, benjamin, white, 653, seaborn place, , oak flats, 1490, wa, 19731113, 26, 04 14057329, 3718564, 1
rec-1025-dup-0, mason, white, 19, kuralta court, , ellen grove, 2832, nsw, , 32, 07 49001692, 1694808, 9
rec-9183-org,   arabella, riddell, 81, clara close, rockwood, albury, 2065, vic, 19080204, , 07 04214087, 9420506, 6
rec-6169-dup-0, chloe, loctb, 11, stuart street, heversham, campsie, 2145, nsw, 19230524, 32, 08 44244042, 8963642, 0
rec-4353-org,   madison, duont, 5, jamieson crescent, , swan view, 2257, vic, 19890511, 27, 07 45067796, 4778055, 6
rec-3335-dup-2, lucas, warnett, 34, jabanunggl avenue, , tathra, 5162, qld, 19671031, 29, 02 83016268, 4175134, 3
rec-3853-dup-3, sam, valeriano, 29, chevalley loop, , yamba, 2283, vic, , 5, 07 25515129, 2151246, 8
rec-7881-dup-3, mol, ongley, 6, allchin chircuit, , port pirie, 3162, nsw, 19570625, 22, 02 35380968, 7101321, 3
rec-8635-org,   izaac, kragelius, 2, bendora crescent, , o'connor, 2147, vic, 19271011, , , 4848005, 6
rec-147-dup-0, madison, clarke, 35, leahy close, , norwood, 4814, , , 30, 08 13620068, 3955243, 2
rec-8189-dup-0, emiiky, van boekel, 5, woolcock street, , namboiur, 3805, qld, 19850921, 19, 02 55048497, 2019452, 7
rec-768-dup-2, aidan, webv, 120, mcclelland avenue, , ascot vale, 2767, nsw, 19603124, , , 4265523, 9
rec-6121-dup-0, matthew, beana, 129, fizelle place, , chertr hill, 2261, , 19731219, 26, , 2521077, 3
rec-2032-dup-3, hayley, clarjke, 41, , thornbrook, joonfalup, 2238, vic, 19301129, 29, 07 00133652, 7578157, 2
rec-6535-org,   jacob, boyle, 13, macleay street, millbanks, o'connor, 2227, nsw, 19130908, 34, 07 43659522, 4034483, 7
rec-9368-org,   , ronan, 23, seymour place, , yarraman, 2033, vic, 19760725, , 02 51311764, 3729888, 4
rec-8177-org,   lauren, glass, 4, ogilby crescent, pretty gully co-op, toowoomba, 3749, nsw, 19890209, , 03 80793976, 5934714, 5
rec-8128-org,   jessica, kaplan, 69, damala street, mulbring est, coober pedy, 3953, sa, 19890724, , 07 98233194, 5117450, 4
rec-5204-dup-1, rowevrt, trainor, 42, ina gregory circuit, , toowoomba, 2527, nsw, 19760519, 25, 08 98532591, 2678741, 2
rec-3194-dup-3, keita, thiwssen, 5, kurundi place, , andergrove, 3800, wa, 19730530, 20, 04 37161979, 5804970, 3
rec-3205-dup-0, sandman, emiily, 3, roughsey place, , seaton, 2016, vic, 19710302, 33, 08 67021123, 7319232, 4
rec-3000-org,   alessia, lansdell, 54, atherton street, , dianella, 2206, wa, 19530609, , 02 15288525, 4620897, 5
rec-1274-dup-1, joel, morriomn, 330, costello circuit, , cremorne, 3194, vic, 19410918, 37, 04 30333526, 3069247, 7
rec-317-dup-2, jaclb, siemers, 34, owen crecent, , rus, 4725, , 19320201, , 07 73016169, 2488553, 8
rec-666-org,   amy, asusaar, 28, edgar street, , toowoomba, 3070, , , 33, 04 98222349, 9781425, 9
rec-2913-dup-3, tara, bishop, 29, kerr place, , smithfield plains, 5544, nsw, 19040805, 28, 02 06666728, 9053359, 4
rec-3101-dup-2, sienns, povey, 114, , , aspley, 4350, nzs, , , 07 80576846, 5211688, 3
rec-5380-dup-1, jacob, ho, 10219, allman circuit, , cooma, 4103, nsw, , 43, 07 56319449, 8142442, 8
rec-8573-dup-2, teagan, coleman, 21, sandoverjeircuit, kangaroo creek, peterborough, 6108, vic, 19260919, 29, 08 70224690, 5608945, 0
rec-455-org,   jacqueline, white, 42, bardolph street, , williamstown, 3418, nsw, 19220815, 28, 03 44970523, 9761616, 9
rec-1353-org,   caleb, liberts, 62, o'halloran circuit, , coffs harbour, 6066, nsw, 19210616, 7, 02 04143204, 1961119, 5
rec-7348-org,   sophie, kearnes, 36, fergusson crescent, ferndale, glenhaven, 4152, tas, 19361008, 25, 02 82384395, 4703396, 7
rec-3059-dup-0, olivia, wilkins, 19, , , smithfieldsplains, 3163, sm, 19180733, 9, 02 00363961, 3392917, 9
rec-4387-org,   lachlan, white, 46, gatehouse place, burramunda, narre warren north, 2546, vic, 19300729, 28, 04 48582867, 8067254, 0
rec-187-org,   samuel, hand, 12, conyers street, , rochedale south, 4350, qld, 19731026, , 02 28313878, 4466285, 1
rec-19-dup-0, hayleh, sperrin, 85, tari close, , wahroonga, 2290, qld, 19500723, 27, 02 35569700, 4238920, 0
rec-264-org,   aimee, byers, 10, mcclelland avenue, , edgewater, 2283, vic, 19750328, 24, 04 38390490, 9914578, 3
rec-2902-org,   deakin, ryan, 12, samson place, , dandenong north, 5000, , 19490828, , 07 32658165, 2406757, 1
rec-9252-dup-1, quinn, ryan, 85, quaifne place, , wahroongah, 3221, wa, 19610621, 37, 08 83501389, 6755585, 0
rec-8125-dup-0, harriet, ryan, 63, hawker gtreet, , port macquarie, 3147, qld, 19480616, 23, 08 42403726, 3805479, 8
rec-559-dup-1, liam, horstler, 3, prell pkace, , bonnyrigg, 2233, viic, 19380217, 30, 08 75212608, 8800720, 8
rec-4200-dup-2, jake, susta, 10, honyong crescent, , sippy downs, 6101, tq, , 45, 04 10124723, 7756710, 6
rec-4878-org,   sidonie, beattie, 324, painter place, , bray park, , nsw, 19420810, , 08 71659591, 5413877, 8
rec-8508-org,   charlotte, rosa, 4, burnie street, , robertson, 3127, sa, 19080607, , 04 40258881, 8363056, 1
rec-9984-dup-2, madish, vinceint, 13, finniss crescent, wambanumba, lilydale, 4745, nsw, 19140326, 30, 03 83881742, 8293148, 3
rec-4445-org,   natalia, hoffman, 30, knox street, union collage, moorooka, 2576, , 19170625, 26, 07 19929722, 9215839, 1
rec-4977-org,   charles, baynes, 12, wattle street, millridge, burwood, 3305, , 19960115, 33, , 7826507, 7
rec-1180-org,   olivia, finlay, 21, , marian grv retirement vlge, belmont, 2090, vic, 19520506, 30, 04 74958001, 8209782, 2
rec-8175-org,   nicholas, alderson, 16, torrens street, , melton south, 2614, wa, 19890727, , 03 79335884, 4250029, 4
rec-2602-org,   destynii, afford, 9, , , bidwill, , qld, 19861014, 26, 08 27889732, 5818976, 0
rec-5660-dup-2, briony, stanley, 5, minchihtplace, , goodwood, 3939, nslf, 19340714, 24, , 5188926, 6
rec-8914-dup-4, jacob, hyland, 13, ossa wlace, , bundaberg west, 4260, , 19667801, , 08 03884723, 8108168, 2
rec-1166-dup-2, chelsea, prideaux, 43, gouger street, , , 2870, vic, 19109023, , 04 69456255, 3422284, 2
rec-6734-org,   nathan, bullock, 6, arrietta close, , campbellfield, 2380, qld, , 21, 08 63665258, 4197638, 5
rec-7872-org,   cambell, hare, 162, port jackson circuit, , albany creek, 5039, vic, 19520802, 25, 08 98355525, 5847743, 1
rec-8970-dup-2, pascoe, andrrw, 90, nelson place, , lennox head, 2702, nsw, 19520818, 30, 04 31667109, 7692329, 5
rec-5251-dup-3, jarred, slap, 17, dumaresq street, , devonpert, 6530, vic, 19530221, , 04 01319081, 9465698, 5
rec-6956-org,   charles, noble, 24, darambal street, kaweku park, highett, 6230, qld, 19320921, 28, 02 11013395, 6586630, 1
rec-1371-org,   jake, shepherd, 28, , , west perth, 2650, sa, 19290406, 27, 03 09805316, 6045285, 2
rec-522-dup-1, jasper, fittock, 7, tyenna cllse, tinaroo falls, willetton, 0538, , 19821226, , 03 05208105, 2382244, 5
rec-303-org,   bella, chittleborough, 24, mcnicoll street, oyster farm, carine, 4730, vic, 19610522, 27, 02 47184099, 9787112, 0
rec-4987-org,   caleb, walkley, , shortland crescent, , albion park rail, 3342, vic, 19330917, , 02 64031899, 1963994, 7
rec-4954-org,   olivia, shelvock, 3, mertz place, saraji mine, goonellabah, 2765, nsw, 19780116, 8, 04 25674648, 8273596, 4
rec-971-org,   jason, plumb, 27, galmarra street, murrumbar, bassendean, 6105, qld, 19581017, 23, 03 34992294, 8428230, 2
rec-7102-org,   harry, faull, 7, hayes crescent, , east fremantle, 3148, qld, 19320718, , 02 24551670, 5442136, 7
rec-9757-dup-0, jemma, , 174, tarraleah crescent, lassaan, pinkenba, 3141, , 19170944, 23, 02 09712928, 5572964, 9
rec-8758-dup-2, mcmullen, james, 104, coleman street, banksia vlge, penrith, 2229, , 19720301, 11, 08 08461271, 5151972, 6
rec-119-org,   jordan, mcphail, 72, nimbin street, , normanhurst, 2804, qld, 19190421, , 08 64328182, 3210883, 3
rec-329-org,   oliver, madigan, 20, charteris crescent, , highett, 4520, qld, 19220830, 27, 02 60780563, 8334651, 6
rec-95-org,   sophie, arganese, 340, bruxner close, , mount seymour, 3021, nsw, 19610725, 35, 04 60590096, 6218693, 9
rec-9508-dup-0, ethan, fassina, , thompson plgce, , bunbyry, 4216, vic, 19060402, 33, 02 40118736, 5194939, 2
rec-5612-dup-3, mitchell, hardbotle, 22, altson circuit, environa, toownomba, 3567, wa, 19050214, 32, 07 00260037, 5014423, 3
rec-5593-dup-3, nicholas, nyieo, , shakespeare crescent, rosetta village, cooberpedy, 2148, wa, 19391211, 28, 02 44089338, 1081876, 4
rec-4424-org,   jamilla, sazaklidis, 62, , , waterloo, 3802, wa, 19960904, 28, 08 28306539, 4919191, 4
rec-7015-org,   shana, nguyen, 38, werriwa crescent, , march, 6225, nsw, 19960409, 21, 02 64071015, 4963362, 8
rec-3062-org,   jessica, pulford, 21, badimara street, , wantirna, 6109, vic, 19380804, 27, 03 40390407, 1196202, 5
rec-5407-dup-2, ksn, reid, 9, glencrossstreet, , riverstnoe, 2261, wa, 19390718, 24, 02 61963021, 1410039, 9
rec-7317-org,   liam, van der klugt, 23, erldunda circuit, milton, werrington, 2000, nsw, 19660327, 35, 07 88222757, 6862426, 5
rec-3753-org,   jorja, mayer, 14, atkinson street, , albury, 2122, sa, 19390527, 32, 04 17801155, 9610129, 6
rec-3655-dup-2, timotoy, yannrye, 6, conyers street, , holsworthy, 2470, vic, 19720928, 31, 02 71234003, 7892026, 7
rec-3392-dup-1, katelin, mortl ock, 19, mcgee place, vlge brentwood, cromer, 4075, vic, 19951230, 21, 03 05302702, 6864768, 0
rec-2325-dup-1, gracmie, morrison, 2, kinalung place, , mentone, 3188, vic, 19491002, 21, 07 43848425, 5927669, 8
rec-8268-org,   kobe, glinatsis, 6, hotham crescent, bonholme, burnside, 3300, nsw, 19781201, 26, 04 26757141, 2302621, 8
rec-3851-dup-2, georia, henshaw, 22, moon pgoace, , glen innes, 3875, vic, , , 07 66173093, 5520141, 7
rec-7433-org,   katelin, cannell, 10, mctaggart crescent, , mermaid waters, 2030, tas, , 30, 07 15059238, 8968109, 7
rec-8224-org,   joshua, kaunesis, 8, scott street, navan park, cooroy, 6710, qld, 19640413, 20, , 5554059, 5
rec-8586-org,   amaya, edson, 18, board place, mlc centre, wynyard, 2759, nsw, 19700621, 27, , 7006577, 8
rec-8769-dup-3, eboni, hanks, 4, broome crescent, , burnetthceads, 2176, tas, 19581204, 12, 04 74963289, 1239018, 8
rec-7616-dup-1, madalyn, stingle, 6, kiewa stteet, vanorluc rmb 4050, avoca, 3136, nsw, 19926204, 30, 02 42602885, 1467219, 6
rec-5014-dup-1, isaca, ryker, 5, abernethy street, , greenacre, 4680, vic, 19210921, 30, 07 11234168, 5124682, 5
rec-6599-dup-1, eliza, claroe, 8, tatchell street, , annandale, , nsw, 19160425, 27, 07 56338698, 8314351, 1
rec-5463-dup-0, renee, ngye, 23, barlow tfeet, , nyah, 2200, nsw, 19231202, 32, 07 59460568, 2033899, 5
rec-6734-dup-0, nathpan, bullodk, 6, arrietta close, , campbellfield, 2309, qld, , 21, 08 63665258, 4197638, 5
rec-4347-org,   simone, bacchus, 11, beazley crescent, , strath creek, 7306, sa, 19011019, 10, 04 99813823, 7263614, 3
rec-9572-org,   timothy, wotton, 62, pemulwuy street, , currimundi, 2032, vic, 19870804, 9, 04 66906141, 3801269, 3
rec-7180-org,   francesco, de-silver, 56, holder street, , figtree, 3036, qld, 19771101, , 04 55267148, 3332856, 9
rec-1494-dup-0, annabelle, swate, 66, la perouse street, section, flemingtln, 4208, , 19230324, 38, 02 07842188, 2036538, 8
rec-5851-org,   hannah, valiyff, 54, page street, , , 3181, vic, 19070211, 30, 04 21732032, 1444887, 1
rec-5474-org,   lachlan, edman, 19, wattle street, lift, balcatta, 4031, nsw, 19130826, , 03 91126553, 9655248, 2
rec-7804-dup-2, jack, miles, 2, mccormack street, , caravonica, 2075, , 19408421, 30, 08 75942401, 6922013, 0
rec-1330-org,   kelsey, rocca, 23, fitzsimmons street, forestview, brookdale, 2830, qld, 19661108, , 03 92572162, 5112877, 3
rec-6483-org,   anthea, waller, 8, macdonnell street, pevensey, belmont, 2264, nsw, 19280315, 19, 07 01353781, 5934358, 0
