rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-3970-dup-2, ruby, moun, 69, andrews street, rosetta village, toukley, 6071, nsw, 19160727, 28, 03 47584521, 4708163, 4
rec-2718-org,   samuel, neufing, 27, erskine street, , dulwich hill, 3084, vic, 19751231, 31, 07 67141701, 3250981, 7
rec-3978-dup-0, nguyen, holly, 89, robert campbell road, , bonnyrigg, 2540, vic, 19790706, 38, 03 07138829, 5755671, 3
rec-3108-org,   tahni, vassal, 50, blackwell circuit, , kempsey, 4650, nsw, 19020504, 30, 02 89370132, 8080853, 7
rec-4517-dup-2, natasha, heron, 17, light street, , flinders park, 4572, , , 33, 07 75287980, 7039385, 5
rec-212-dup-2, carlin, orchard, 1, maria place, , greenwood, 2222, vic, 19751127, , 03 15803237, 6161035, 3
rec-184-org,   joshua, tootell, 16, spain place, ainslie house, safety beach, 4740, nsw, 19440212, , 02 97896456, 1341402, 7
rec-807-dup-0, katelin, portlogk, 7, currong gstreet, macsview, kyabram, 2212, , 19530330, , 02 85872234, 9775305, 3
rec-1711-dup-1, charlie, reid, 3, strong place, , cloverdale, 3222, vic, 19730406, 29, , 4722205, 2
rec-3308-org,   ella, white, 27, , , fig tree pocket, 2213, sa, 19451105, 9, 04 27004840, 8321898, 0
rec-3880-org,   mitchell, schiansky, 8, bonney street, , annandale, 2164, , 19250502, 23, 03 53820949, 1643788, 4
rec-4000-org,   liam, kioussis, 13, longerenong street, kingston tower, gleneagle, 2095, nsw, 19700924, , 04 71721575, 8857878, 3
rec-4607-org,   sarah, paterson, 66, mcguiness place, , ferndale, 2340, vic, , 30, 02 52520655, 6763883, 0
rec-1636-org,   jemma, white, 5, fristrom crescent, , bayview, 4005, vic, , , 07 54600920, 6132605, 9
rec-2117-dup-0, march, wasley, 45, marungal avenue, , wamberal, 3195, qld, 19360806, 25, 07 93845066, 8568723, 7
rec-2574-dup-1, josh, maccann, 6, meymott place, , yagoona, 6110, wa, 19618003, 28, 07 58606242, 8814550, 3
rec-4648-dup-4, tyler, sherriff, 18, shasta place, , kogarah, 2527, nsw, , 34, 08 35252218, 9567344, 6
rec-3101-dup-1, flynn, baillie, , tytherleigh street, lakeland mobile hms, flagstaff hill, 6025, nsw, 19410710, 43, 07 52895613, 3232279, 2
rec-3694-dup-1, elton, van den hoogen, 71, jacka crescent, north star resort, belgrave, 3493, qld, 19660921, 22, 03 02826653, 1714264, 0
rec-1315-dup-2, daniel, clarke, 29, wilkins street, sunset, elsternwick, 3103, nsw, 19645113, 26, 02 19493274, 4917791, 8
rec-480-org,   ebony, colpo, 30, albermarle place, inglewood, park holme, 2229, sa, 19150614, 34, 04 98484183, 2903327, 2
rec-4384-dup-0, kallie, tu, 112, beazley crescent, spring creek, barrack heights, 4154, nsw, 19290904, 12, 07 08950747, 6058395, 3
rec-848-dup-0, madixon, kerslake, 10, nemarang crescent, , ripley, 2585, qld, , 32, 04 90758024, 5181507, 9
rec-1062-dup-0, caitlin, hare, 18, phillip avenue, , winthrop, 3058, , 19720219, 22, 08 65476736, 6470374, 1
rec-3801-org,   ebony, meadows, 8, phillips place, snorter hill, mckinnon, 3030, nsw, , 30, 08 65959716, 7309082, 1
rec-823-dup-0, jordan, curry, 6055, blamey crescent, , windaroo, 3214, nsw, 19300607, 36, 03 91556485, 1003951, 4
rec-1209-org,   jacqueline, swayne, 41, jackie howe crescent, rmbh 884, lakemba, 4811, qld, 19820407, 22, 02 20597386, 6431672, 1
rec-409-org,   isaac, blackwell, 33, northbourne avenue, southern cross, wynyard, 4065, qld, 19330630, 33, 02 40656295, 9282492, 3
rec-3221-org,   alisa, irons, 44, harrison road, , west kempsey, 4227, qld, 19940311, 25, 03 06650506, 2808587, 4
rec-1637-dup-1, christopher, reid, 14, baddeley crescent, , broadbeach waters, 4670, , , 27, 07 46547139, 8689397, 5
rec-516-org,   hannah, ryan, 1, williamson street, , berwick, 2750, nsw, 19410414, 21, 04 29770748, 2059080, 5
rec-564-org,   joshua, laing, 1, foxall street, , revesby, 3106, nsw, 19310817, 31, 03 09664134, 8465533, 5
rec-4263-org,   sophie, berry, 11, clisby close, , hastings, 2847, nsw, 19740808, 22, 07 48040300, 7938708, 4
rec-3154-dup-0, blake, dixon, 42, ferguson circuit, , laverton, 2330, vic, , 26, 03 20529273, 3187940, 8
rec-3672-dup-0, mitchell, sherirff, 160, jervois street, banksia, woodbine, 3875, qld, 19670423, 21, 07 26134781, 5162577, 4
rec-1334-org,   trevor, alves, 11, marr street, belaradah, armidale, 3182, tas, 19060722, 12, 02 31754184, 6423442, 0
rec-3891-dup-2, ambrosia, noble, 31, morrow street, , lynbrook, 2125, sa, 19954026, 11, 04 13487685, 7943997, 4
rec-4120-org,   oliver, stoneman, 31, cawker place, , cooranbong, 2477, qld, 19010629, , 03 88031176, 1278161, 1
rec-2285-org,   ryley, crosswell, 7, fryans place, villa 2, tuggerawong, 2290, sa, 19940319, 25, 07 09493451, 7284814, 3
rec-3806-org,   sophie, bycroft, 99, fihelly street, kalinda park, dimbulah, 4680, sa, 19700212, 36, 02 21319751, 9740392, 8
rec-600-org,   lily, everett, 33, deacon close, , armidale, 5013, vic, , 41, 03 11039789, 3025163, 6
rec-1313-org,   isobel, glennon, 17, kinsella street, manning village, woori yallock, 0812, nsw, 19370522, 35, 04 62244603, 7449231, 0
rec-2101-org,   campbell, carige, 42, sturt avenue, , moonah west, 4132, qld, 19340907, 32, 03 77230189, 1534129, 2
rec-4380-org,   tiahana, cullinane, 11, tallara parkway, little paddocks, willetton, 2233, vic, 19380119, , 08 24984878, 3089849, 0
rec-154-dup-0, madelyn, galinec, 6, parkwood road, , picnic point, 2701, sa, 19891211, 35, 08 33942581, 3764746, 9
rec-4816-dup-3, emiily, fauser, 27, bamir square, arrowgrove, st james, 3429, qld, 19010202, , 03 09894189, 3272130, 4
rec-4004-org,   riley, mason, 1, de little circuit, , young, 6065, sa, 19990307, , 07 76795908, 9413019, 0
rec-725-org,   daniel, bartosic, 20, bouchard place, longridge, bibra lake, 4700, vic, 19050408, 36, 03 21747691, 9308629, 7
rec-881-org,   gabriel, morrison, 24, chandler street, garden settlement, shoal point, 2228, , 19091219, 38, 08 54331072, 5196141, 5
rec-4047-dup-0, emma, drinkell, 4, fitchett street, , kogarah, 2575, vic, 19824007, 12, 02 93930969, 4746120, 2
rec-4333-dup-0, grace, clisxold, 3, debenham street, yandar ms 582, ashfield, 7008, wa, , 28, 02 62698980, 2944304, 8
rec-1004-org,   jasmine, nguyen, 15, shand place, , dandenong north, 4558, wa, 19200229, 42, 07 15773993, 3302158, 7
rec-3521-org,   harrison, pascoe, 31, bacchus circuit, , bray park, 3174, , 19260614, , 03 05663417, 1281864, 6
rec-4527-org,   james, campbell, 19, theodore street, , kellyville, 3046, vic, 19570603, , 07 97592551, 9755486, 7
rec-4501-dup-0, jessica, frolow, 2, mlose huffer, berragoon, sippy downs, 2810, nsw, 19700529, 30, 04 68297997, 2127643, 1
rec-557-org,   kaitlin, grainger, 8, newman morris circuit, freonbrae, narellan vale, 2093, vic, 19960202, 11, 02 47303847, 7057110, 4
rec-897-org,   emma, egglestone, 5, rivett street, fairlight, aitkenvale, 3068, tas, 19740410, , 08 20181805, 1797851, 1
rec-3506-org,   ruby, mason, 409, tyson street, , peakhurst, 6152, qld, 19440928, 21, 08 19309161, 6389915, 5
rec-4294-dup-2, jacqueline, krolig, 22, wagga street, , hawthorn, 2071, vic, 19660117, 35, 07 70985281, 3658520, 9
rec-4080-dup-3, jackson, webb, 48, langridgedtreet, ruffenuff, cronulla, 3058, sa, 19431012, 28, 04 24822411, 1428534, 3
rec-3086-org,   giuliana, abrahamson, 47, tompson street, , rokeby, 6023, vic, 19870929, 20, , 2176962, 2
rec-2142-org,   naomi, white, 183, alroy circuit, , creswick, 2773, , 19641110, 9, 04 57585908, 4676441, 4
rec-658-dup-0, zachacy, shepherd, 5, mceachern crescent, nairn lodge, melville, 3175, , 19700909, , 04 07307140, 3307645, 5
rec-1797-org,   imogen, parr, 6, holmes crescent, retirement village, pascoe vale south, 2444, nsw, 19340712, 32, 03 96103527, 8818077, 6
rec-3780-dup-1, samir, meares, 84, macdowell street, , charlestown, 3840, qld, 19709925, 25, 02 46204588, 1946413, 1
rec-2535-org,   april, nickolai, 20, taylor street, , eastwood, 4350, nsw, 19790922, 32, 07 11054576, 1788927, 6
rec-2707-dup-0, tara, caire, 98, antis bstreet, belmont towers, marayoang, 2536, qld, 19401228, , 03 42984771, 5729948, 8
rec-3658-dup-0, bondar, lauren, 6, dewar place, , yass, 3147, , 19100124, , 04 30142905, 4369811, 0
rec-2375-org,   joshua, clarke, 35, tilley place, , nightcliff, 7140, nsw, 19880705, 32, 07 65744393, 4693358, 0
rec-1737-org,   jake, nurse, 330, wyselaskie circuit, , preston, 4221, nsw, 19321226, 26, 02 17299166, 6397761, 1
rec-4657-org,   , barisic, 10, duggan street, , toowoomba, 3138, sa, 19640229, 33, 08 65608372, 7381456, 1
rec-1759-org,   erin, ayres, 3, bryant place, southern aged care, bindoon, 2166, nsw, 19301214, 34, 04 79731882, 5926680, 6
rec-4756-dup-0, layla, sheperd, 34, mount vernon drive, citi centre, closeburn, 3912, qld, 19631221, 20, 03 88903416, 1651442, 9
rec-4346-org,   madison, walkington, 38, huelin circuit, , wingham, 3132, vic, 19550429, , 04 48502613, 9427493, 8
rec-4808-dup-2, wajcman, leah, 27, sharwood crescent, , sunshine, 6430, wa, 19211130, 7, 07 95798756, 3388696, 6
rec-465-org,   ashlee, nguyen, 13, dugan street, adiren, northmead, 4128, tas, 19830617, 28, 08 83062541, 2855762, 3
rec-3889-org,   ryan, dinh, 4, , , preston, 2369, qld, 19290727, 19, 07 72877661, 4106320, 5
rec-4378-org,   jack, mysko, 10, crichton crescent, burundah, port lincoln, 6056, vic, 19350207, , 03 84625841, 3281410, 8
rec-1033-dup-2, , kuhntd, 12, hilder street, , chester hill, 3737, nt, , 22, , 8895056, 5
rec-3373-dup-1, danielle, maniyas, 131, archibald street, , mount eliza, 7320, vic, 19030227, 23, 07 51988583, 7248058, 8
rec-2077-dup-3, chloe, , 258, dunbar street, , hammondville, 3175, nsw, 19190314, , 08 52724675, 3601438, 1
rec-823-dup-1, jordyn, curry, 62, blamey crescent, , windaroo, 3214, nsw, 19300607, 36, 03 91556485, 1003951, 4
rec-3588-dup-0, michael, towey, 9, shout olace, , st clair, 3113, sa, 19750404, , 04 46401816, 6498107, 1
rec-3640-dup-1, eva, teague, 4, eugenia street, crower, sunshine, 3172, qld, 19850901, 24, 02 60022782, 1869093, 7
rec-1079-org,   mitchell, terrey, 86, william webb drive, , cooks hill, 3644, wa, 19270418, 32, 07 29151407, 6016852, 1
rec-1124-dup-1, tess, colantoni, 21, , , boronia heights, 2031, act, 19670512, 29, 04 76022994, 7004245, 6
rec-1668-dup-0, tess, sickles, 44, faucett street, , 3162, yankalilla, vic, 19640614, 26, 02 85729302, 7368329, 2
rec-2726-org,   david, newberry, 5, delamere street, , attunga, 6155, vic, 19541021, 9, 07 88972847, 3383560, 4
rec-1674-org,   tyler, belperio, 120, , pindara medical centre, regents park, 6005, sa, 19441126, 7, 04 80122780, 7704220, 8
rec-4378-dup-0, jack, mysko, 10, crichton crescent, buruncah, port lincoln, 6056, vico, 19350207, , 03 84625841, 3281410, 8
rec-538-org,   thomas, brock, 9, , , jan juc, 2663, nsw, 19240505, 34, 08 66025221, 7213020, 8
rec-4699-dup-0, jacm, stamoulos, 12, tewksbury circuit, grangemore, warnbro, 2779, , 19550203, 7, 03 50722409, 6541172, 6
rec-4907-org,   thomas, thorpe, 24, wylde place, , eastern heights, 7112, qld, 19460526, 24, 07 95380987, 2424333, 9
rec-1148-dup-2, rees, neve, 85, nambucca street, , leongatha, 2009, nsw, 19281216, 27, , 2161972, 1
rec-3085-org,   darcy, weidenhofer, 3, maraar place, , falmouth, 4211, nsw, 19250329, 10, 04 01123366, 4151754, 7
rec-4518-dup-1, montana, green, 16, ingamells street, , north ryde, 2153, vic, 19130874, 29, 02 71631050, 3065325, 5
rec-4559-dup-1, karli, morrison, 3, krause place, villa 102, st agnes, 2565, qld, 19489915, 22, 07 77482393, 2396240, 5
rec-4405-org,   abbey, white, 21, pinkerton circuit, , patterson lakes, 4573, nsw, 19270916, 30, 02 44771466, 3821296, 5
rec-3543-dup-2, louise, morrijon, 1, kiewa street, sunnyspot farm, como, 3350, vic, 19011213, 25, 02 43960774, 7009235, 4
rec-3514-dup-2, erin, biden, 13, badenoch crescent, , larpent, 2304, qld, , 31, 03 40932151, 1417741, 9
rec-2518-org,   alex, mccarter, 35, gascoyne circuit, ra 58, freshwater, 3079, wa, 19500418, 24, 04 80900036, 9566052, 2
rec-3237-org,   michael, wapper, , lightfoot crescent, , casino, 2565, nsw, 19310123, 38, 04 45120206, 5540308, 5
rec-4350-dup-2, eden, blae, 2, learmonth drive, , east maitland, 2807, vic, 19430528, 24, 02 66544833, 5046673, 4
rec-4155-org,   zachary, chappel, 72, clemenger street, oak park, wallsend, 2747, , 19050319, 41, 03 51982320, 4956188, 6
rec-2366-org,   kayla, caire, 14, ebsworth close, , tuggerah, 2153, , 19440310, , 03 54123263, 7350046, 5
rec-551-org,   emiily, kayser, 1, bradfield street, enderlee, blackall, 4077, , 19750612, 30, 03 74570329, 2672883, 7
rec-4908-dup-1, jesse, whitsitt, 41, sparkds close, , bena, 2260, , 19930828, 30, 03 97928527, 3676424, 8
rec-1955-dup-1, thomas, noble, 46, kadina crgescent, abilene, orancge, 3431, tas, 19970420, 24, 07 07801028, 3014248, 8
rec-1198-org,   daniel, kiczurczak, 54, platt place, kergunyah, revesby, 4878, nsw, 19330519, 24, 02 47736362, 8608183, 9
rec-595-org,   vanessa, lipscombe, 17, farrelly close, , cronulla, 4035, vic, 19910214, 34, 08 11678336, 6243110, 5
rec-3300-dup-0, ruby, hurem, 4, paul coe crescent, , blacktown, 4217, qld, 19950609, 34, 08 73743727, 4355227, 3
rec-4995-dup-2, konstantinos, cano, 17, vonwiller crescent, , thornbury, 4551, vic, 19620921, 24, 07 27206824, 7408864, 8
rec-167-dup-2, clemdbt, brain, 11, richards street, , woodcroft, 2795, nsw, , 23, 02 79753305, 3841973, 4
rec-1760-dup-3, seth, buhagiar, 81, vasey crescent, gulmarrad street, asquith, 3618, vi, 19801121, 32, 08 12845943, 4735630, 4
rec-1763-org,   jasmyn, matthews, 43, holt place, , worongary, 3089, nsw, 19031221, , 07 35931235, 3552061, 9
rec-3383-dup-3, fullgrabe, chloe, 61, falkiner place, karingal farm, dulwich hill, 7010, nsw, 19420324, , 04 36648395, 3004225, 1
rec-1434-org,   georgia, clarke, 15, conjola close, , pooraka, 3220, vic, 19080401, 27, 02 60288399, 1932561, 1
rec-3085-dup-1, darcy, weidenhofer, 3, maraar place, , falmouth, 4211, nsw, 19259329, 33, 04 01123366, 4151754, 7
rec-2294-org,   matthew, lupoi, 14, jindivik place, , dover heights, 2097, nt, 19680306, 35, 08 43397098, 5737323, 1
rec-2900-org,   isabella, kolton, 61, , king ash bay, lima east, 2112, nsw, 19400929, 9, 03 14708535, 7913170, 9
rec-4888-org,   patrick, crosswell, 1218, moor place, , jamestown, 2132, nsw, 19950527, 34, 08 69644392, 9207026, 3
rec-518-dup-1, rubwnk, neumann, 36, brooklands road, kingsrange, glengowrie, 5044, wa, 19481022, 30, 03 78224309, 9611371, 8
rec-2630-org,   isaac, carmody, 77, ebenezer street, , surfers paradise, 3047, nsw, 19160123, 35, 07 51071543, 9980875, 7
rec-3892-org,   finn, bissett, 14, alderman street, , st kilda, 3796, , 19441022, 21, 03 75549952, 6103947, 2
rec-2768-org,   cooper, trenerry, 5, rudder place, , keiraville, 2088, vic, 19990820, , 03 89540336, 3510874, 0
rec-4214-org,   alicia, pyper, 10, limestone avenue, holmeleigh, moura, 2068, nsw, 19051204, 25, 08 20997399, 6949729, 4
rec-3067-org,   hayden, dixon, 19, chirnside circuit, lykabetos, longreach, 5253, vic, 19010716, 34, 08 38297191, 3547395, 4
rec-3821-dup-0, jack, bullock, 132, sewell place, , alice prings, 2766, nsw, 19951124, , 08 87225409, 8812856, 4
rec-1358-org,   jacob, hemmings, 33, blowering street, , woollahra, 4068, nsw, 19800303, 28, 08 01238737, 9526093, 5
rec-3254-org,   lily, bradshaw, 3, spencer street, , penshurst, 3156, vic, 19931129, 35, 08 84543180, 8471286, 1
rec-984-org,   emma, nguyen, 1, hyde place, , new farm, 2580, qld, 19450821, , 03 40079792, 1448931, 2
rec-1680-dup-1, jack, berrynan, 29, , , wattle park, 5043, act, 19440321, 28, 08 11759934, 5966693, 9
rec-2049-dup-0, ebony, idris, 5, gasking close, copely, north ward, 3220, qld, 19380822, , 04 39830998, 1377138, 9
rec-2865-dup-0, barnaby, bowembn, 3, bavin street, , cranbourne, 3177, vic, 19731221, 37, 02 32464738, 1835345, 0
rec-2642-dup-2, jessica, harslett, 26, kellick poace, , balwyn north, 3862, qld, 19351126, , 03 70975809, 3676098, 5
rec-2540-org,   james, mahim, 24, black street, , vermont, 4740, wa, 19270515, , 08 29902744, 4304483, 2
rec-3459-dup-1, walch, april, 780, , lawley park, concord, 6280, vic, 19211115, 33, 07 50487321, 8543159, 0
rec-950-dup-0, luke, , 22, kallaraclose, geebung, penshurst, 3148, nsw, 19430125, 12, 07 05243597, 7659720, 8
rec-4231-dup-1, lachlan, rundle, 30, majuraa benue, wyola, cooranbong, 2650, vic, 19060527, 30, 08 41123615, 5526103, 6
rec-4792-dup-0, macey, , 7, whitelaw street, , albury, 3216, nsw, 19580217, , , 5747409, 5
rec-4981-dup-2, michael, hick, 7, knoke avenue, , port lincoln, 5012, sj, 19690531, , 04 00545586, 7018468, 2
rec-3928-org,   indyana, dolan, 1, ross smith crescent, , copmanhurst, 2526, , 19480310, , 03 27215872, 6110181, 9
rec-3647-dup-0, emiily, dollivzer, , alpen street, , bayswater, 3030, nsw, 19330822, 34, 04 92524847, 8355830, 2
rec-3617-dup-0, sophie, morton-jones, 6, mackrell place, , lang lang, 3765, wa, 19680175, 27, 04 28052181, 7414169, 8
rec-4778-dup-0, callum, hage, 18, cain place, , , 3101, nsw, 19070701, 33, 02 35578377, 1464983, 2
rec-42-dup-1, james, belpwrio, 41, yerra court, woden, rochedale south, 2287, vic, 19101129, 29, 04 88684394, 9778044, 7
rec-4261-dup-1, tara, capurso, 2, edman close, , bowral, 7015, vic, 19260804, 15, 08 81971958, 3918888, 6
rec-4185-dup-1, kayden, white, 35, burn street, , mawson, 2875, wz, 19390221, 27, 03 42282021, 5758369, 8
rec-419-dup-1, hogge, joshua, 136, , , albury, 2122, sa, 19110422, 27, 07 34175149, 5444704, 5
rec-66-dup-1, caitlin, herdne, 3, , , surry hills, 2065, nsw, 19500712, 11, 04 46650430, 8985655, 8
rec-992-org,   shaun, hoerner, 12, mckinley circuit, , carbunup river, 4503, vic, 19880112, 11, 08 70005825, 2126900, 5
rec-3332-dup-2, francesco, fitzpatrick, 8, albermarle place, , bayswater, 3441, vic, 19907221, 35, 03 90517347, 8330352, 3
rec-4067-dup-2, erin, godding, 14, guginya crescent, mira monte, charlestown, 2194, qld, 19281110, 13, 02 22768474, 9331973, 7
rec-2238-org,   holly, blackwell, 9, golden grove, , st albans, 2533, nsw, 19580629, 39, 08 90759950, 1908924, 8
rec-2464-org,   mitchell, laurendi, 9, lawrence wackett crescent, , mannering park, 4066, qld, 19151022, 33, 04 64557602, 7026619, 7
rec-3437-org,   , kowald, 17, mayne street, lesma, st agnes, 3101, nsw, 19050622, 35, 08 01301448, 3146785, 0
rec-823-org,   jordan, curry, 60, blamey crescent, , windaroo, 3214, nsw, 19300607, 36, 03 91556485, 1003951, 4
rec-1566-dup-3, emmet, webb, 8, must cirruit, , terrigal, 2147, nsw, 19900804, , 07 92258762, 1596535, 0
rec-791-org,   leah, womack, 94, bugden avenue, , nar nar goon, 5018, nsw, 19500907, 27, 03 48933688, 2535628, 7
rec-2089-dup-3, brodie, witgy, 14, furey street, eagle rock, raymond terrace, 2085, wa, , 31, 07 41860877, 2952469, 8
rec-3601-org,   michael, hope, 91, ebden street, , caulfield north, 3185, , 19510620, 25, 02 36593878, 3517860, 7
rec-3210-dup-0, jordan, grosser, 10, mugglestone place, mount marion, kirwan, 2909, nsw, 19980306, 7, 08 97063848, 8848497, 5
rec-4557-dup-2, zachary, couzens, 38, booroomnaystation, , north narrabeen, 6156, nsw, 19701230, 20, 07 19629823, 7989153, 7
rec-4468-dup-1, ryleh, scheepens, 34, mckeown place, , ulldulla, 2061, vic, , 30, 08 85973680, 1768516, 2
rec-2191-dup-1, jack, la roche, 2501, jardine street, , hillside, 2148, vic, 19282102, , 04 60160398, 9296435, 0
rec-1128-dup-0, emiily, dooley, 221, newman morris circuit, , forbes, 2016, tas, 19370430, 6, 02 40624622, 1211131, 1
rec-3114-org,   harrison, godbier, 9, connibere crescent, glenview, lavington, 6011, nsw, 19021003, 25, 07 13524647, 2486657, 6
rec-775-dup-1, jacynta, carmody, 108, leahy crlose, wombat hill, wangaratta, 6167, qld, 19161009, 30, 07 24789980, 5131915, 5
rec-3629-dup-2, madison, liddt, 50, bertel crescent, kalyra retirement, surfers paradise, 3224, , 19330722, 32, 02 61153986, 1495103, 2
rec-1418-org,   erin, mcgregor, 6, hutchison crescent, , dandenong north, 2064, qld, 19180914, 28, 08 11164385, 9145087, 2
rec-2951-dup-1, , campain, 24, rawlings place, apmt 1702, ballarat, 4151, qld, 19130403, 26, 03 30832406, 3739414, 6
rec-602-org,   karli, hamon, 19, burgan place, waioma, acacia ridge, 2220, nsw, 19331216, 19, 07 02953320, 8731534, 3
rec-4744-dup-1, erin, braniff, 30, derry street, summer hill, buccan, 6046, vic, 19860501, 21, 08 66929960, 3769758, 8
rec-1158-org,   sara-louise, white, 11, iora place, , newington, 4825, vic, 19441229, 28, 02 42822933, 9231742, 0
rec-470-org,   rebekah, clarke, 77, kelleway avenue, , thornlie, 4870, wa, 19640630, , 08 27380711, 9617875, 9
rec-4089-dup-2, daniele, grierson, 33, attwood close, , clayton, 2049, nsw, 19940424, 28, 04 59049515, 4080644, 6
rec-2235-dup-0, emiily, tuit, 5, street macgregor, , wallan, 2075, vic, 19940902, 26, 08 69414988, 8587092, 4
rec-1572-org,   simone, mccarthy, 1, rehfisch close, locn 2956, springwood, 3087, nsw, 19990215, 19, 02 94992392, 3020249, 0
rec-3277-dup-3, sara-louise, hope, 61, tristania street, wandana, rowvkle, 6062, wa, 19180605, 25, 04 61745322, 6029548, 1
rec-769-dup-0, isabella, purdon, 23, sherlock street, dandarriga, 3810, dungog, sa, 19660328, 26, 03 77271406, 8077110, 3
rec-787-dup-2, miller, spicer, 28, cochrane crescent, , como, 5345, qld, 19470518, , , 6227785, 0
rec-1421-org,   harley, mcgregor, 1863, corey place, , hawthorne, 2576, qld, 19280409, 27, 03 85145108, 8750951, 5
rec-4471-org,   matthew, drougas, 41, parrabel place, , rosebud, 2443, qld, 19120203, 23, 04 98572844, 4747542, 2
rec-1315-dup-0, daniel, clarke, 48, wilkins street, sunset, elsternwick, 3103, nsw, 19641213, 26, 02 19493274, 4917791, 8
rec-2600-org,   annabelle, giordano, 1, faunce crescent, , port macquarie, 3675, nsw, 19950306, , 07 88653771, 1382001, 9
rec-213-dup-4, , felstead, 22, paul coe crescent, , 5092, lockwood, nsw, 19560611, 30, 03 96077985, 2100063, 7
rec-2645-dup-1, caitlin, blake, 16, boucaut place, , mentone, 3104, vic, 19751029, , 07 81061637, 9037021, 6
rec-3396-org,   isaac, fornarino, 8, anzac park, , brunswick west, 4017, vic, , 21, 04 87093566, 6607400, 4
rec-1149-org,   jye, hope, 10, kater place, hosea mizpah, yenda, 4558, nsw, , 10, , 5876464, 3
rec-322-dup-2, ben, , , hurtle avenue, , kariong, 4169, nsw, 19130411, 36, 08 11851687, 9003703, 8
rec-1911-org,   lily, mcbryde, , wheeler crescent, , niagara park, 2065, nsw, 19690704, 23, 04 27893274, 9989378, 4
rec-2173-org,   magnus, matthews, 4, mcewan street, , macgregor, 2166, qld, 19510903, 30, 02 43408534, 6116480, 3
rec-2568-org,   kyle, everett, 24, ballumbir street, , forest hill, 2233, nsw, 19431120, 36, 07 97648860, 6102658, 2
rec-2365-dup-3, kirra, botle, 23, alford place, , auburn, 2070, sa, 19210811, , 03 16659640, 3575290, 7
rec-2864-org,   erin, fule, 5, waramanga place, , mount pleasant, 4270, vic, 19710115, 32, 04 27456506, 2022552, 7
rec-2619-dup-0, alexandra, ryan, 25, benson crescent, , point lonsdale, 2261, vic, 19654108, , 07 19095047, 6547177, 5
rec-4617-dup-2, sophie, , 6, galway place, crower, greenacre, 4127, vic, 19977620, 19, 03 87507645, 6194144, 6
rec-1741-dup-3, sarsha, matthews, 5, alsop close, , tyabb, 7277, nsw, 19200606, 32, 04 52832826, 1198882, 8
rec-2875-dup-2, reganne, egan, 239, katherine avenue, , bulimba, 4220, vic, 19953923, 38, 07 29038172, 8852526, 1
rec-3402-org,   bertie, daavittila, 10, cashion court, , minlaton, 4870, nsw, 19220211, 24, 03 85304608, 8454321, 0
rec-4712-dup-0, jad, mcsorley, 17, belconnen way, , bligh park, 2770, vic, 19090114, 29, 04 42781989, 9072647, 9
rec-4819-dup-1, sophiw, chol, 36, binya place, bindaree, bonnells bay, 2441, nsw, 19170127, 32, 07 39580133, 1789783, 7
rec-107-org,   bryce, reid, 11, la perouse street, , belmont north, 6105, vic, 19680913, 23, 07 37078815, 6067049, 6
rec-71-org,   harrison, wehr, 34, barangaroo street, sunshine farm, mentone, 3205, wa, 19780713, , 07 08387541, 8322685, 4
rec-1162-org,   freya, bridgland, 500, callabonna street, , pingelly, 2260, nsw, 19911015, 36, , 5640017, 6
rec-1375-dup-0, hadeh, radovic, 5, archibald street, laurel bank, hazelbrook, 3930, qld, , , 04 84157587, 4811658, 7
rec-561-dup-2, sophie, fitzpatrick, 4, theodorestreet, , berwick, 2101, nsw, 19921225, , 04 68119643, 9375883, 3
rec-1335-org,   isabella, leppard, 20, jenkins street, , granville, 2484, qld, 19680703, 24, 03 83877891, 8897184, 1
rec-2483-org,   caleb, george, 444, ovens street, saslea stud, rochedale south, 2075, nsw, 19061215, 28, 04 69456257, 8969539, 2
rec-875-dup-1, nicholas, reid, , embling street, , canley vale, 3030, vcc, , 8, 02 03032474, 2730273, 7
rec-1372-org,   micah, blackwell, 45, tauss place, , caroline springs, 3461, nsw, 19410525, 31, 02 75728014, 8153780, 3
rec-839-dup-1, flynn, rabbitt, 5, alderman street, , airds, 3076, wav, 19540513, 37, 04 57139344, 2463848, 7
rec-4014-org,   riley, grosser, 10, mcclure street, , mysterton, 2324, vic, 19070309, 21, 04 31854496, 1123988, 0
rec-2715-dup-0, cooper, ansaar, 17, beaumonr close, tarlinup, woodanilling, 6052, wa, 19631017, 24, 07 49323186, 3585352, 9
rec-4671-dup-1, wheatley, benjamin, 28, house circuit, , campsie, 3056, qld, , , 02 51529966, 2189349, 9
rec-103-dup-1, campbell, alison, 24, quaife place, , primbee, 7315, sa, 19510701, 29, 03 60117349, 9393102, 1
rec-3085-dup-2, darc, weidenhofer, 3, maraar place, , falmouth, 4211, nsw, 19250399, 10, 04 01123366, 4151754, 7
rec-2263-org,   kobe, rivers, 1, clews place, , roxburgh park, 2905, wa, 19210225, , 02 87993182, 2292358, 3
rec-2649-org,   taylah, grincelis, 70, fitzhardinge crescent, rosetta village, ashfield, 3140, nt, 19480917, , 03 27882439, 5170691, 8
rec-3227-dup-1, zararn, maynard, 58, herron ckrescent, parkdale lodge, woodend, 2168, nsw, 19920628, 41, 03 83438805, 9778353, 9
